FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,06:00:00,0,1,2,0,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,06:05:00,2,1,2,2,1,0,0,1,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,06:10:00,3,1,0,0,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,06:15:00,0,2,0,1,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,06:20:00,0,0,0,0,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,06:25:00,4,0,1,0,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,06:30:00,0,0,0,0,0,0,0,1,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,06:35:00,3,0,0,0,0,0,0,2,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,06:40:00,0,0,1,0,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,06:45:00,3,0,0,0,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,06:50:00,1,0,0,0,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,06:55:00,0,0,1,1,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,07:00:00,2,0,0,1,0,0,0,2,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,07:05:00,1,0,0,0,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,07:10:00,0,0,0,0,0,0,0,1,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,07:15:00,2,0,0,0,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,07:20:00,2,0,0,0,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,07:25:00,0,1,0,0,0,1,0,1,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,07:30:00,0,0,0,1,0,1,1,1,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,07:35:00,1,1,0,0,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,07:40:00,0,0,0,0,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,07:45:00,1,0,0,0,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,07:50:00,0,0,0,1,0,0,0,0,0,0,0,
03032020,DG 36 BIS S,TV 73 A BIS A,NW ,Norte-N,,07:55:00,1,0,1,0,0,0,0,1,0,0,0,
