FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
26022020,93S,1,NE,Norte-N,,06:00:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,06:05:00,0,0,0,0,1,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,06:10:00,0,1,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,06:15:00,0,1,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,06:20:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,06:25:00,0,2,5,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,06:30:00,0,2,1,0,1,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,06:35:00,0,0,1,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,06:40:00,0,1,1,1,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,06:45:00,0,0,0,0,0,0,0,2,0,0,0,
26022020,93S,1,NE,Norte-N,,06:50:00,0,0,3,1,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,06:55:00,0,0,1,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,07:00:00,0,0,0,1,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,07:05:00,0,0,2,1,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,07:10:00,0,1,1,0,0,1,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,07:15:00,0,1,4,1,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,07:20:00,0,1,0,0,1,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,07:25:00,0,1,2,0,2,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,07:30:00,0,0,2,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,07:35:00,0,1,0,1,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,07:40:00,0,0,3,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,07:45:00,0,2,1,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,07:50:00,0,3,3,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,07:55:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,08:00:00,0,1,2,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,08:05:00,0,1,1,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,08:10:00,0,0,1,0,0,1,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,08:15:00,0,2,2,0,1,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,08:20:00,0,1,3,1,1,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,08:25:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,08:30:00,0,1,2,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,08:35:00,0,0,0,0,2,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,08:40:00,0,1,1,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,08:45:00,0,1,1,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,08:50:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,08:55:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,09:00:00,0,1,0,1,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,09:05:00,0,1,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,09:10:00,0,1,0,1,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,09:15:00,0,2,1,2,0,1,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,09:20:00,1,1,1,1,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,09:25:00,0,0,1,0,1,1,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,09:30:00,0,1,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,09:35:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,09:40:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,09:45:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,09:50:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,09:55:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,10:00:00,0,3,0,1,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,10:05:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,10:10:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,10:15:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,10:20:00,0,0,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,10:25:00,0,1,0,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,10:30:00,0,0,1,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,10:35:00,0,2,0,0,0,0,1,0,0,0,0,
26022020,93S,1,NE,Norte-N,,10:40:00,0,0,0,1,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,10:45:00,0,1,0,2,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,10:50:00,0,3,1,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,10:55:00,1,0,1,0,0,0,0,0,0,0,0,
26022020,93S,1,NE,Norte-N,,11:00:00,0,0,0,0,0,0,0,0,0,0,0,
